HP dynamic modelling [kW],T_setpoint [C°],T_out [C°],P net=(P_irr+Q_cond-Q_inf) [kW],Efficiency [K/J]
6.423610802421923,18.5,5.02,-6422.051104747228,3.867929545663325e-07
6.421466984275594,18.5,5.02,-6420.091474154992,3.867929545663325e-07
6.419458630786039,18.5,5.02,-6418.120502892403,3.867929545663325e-07
6.416694333159558,18.5,5.038333,-6414.076883471224,3.867929545663325e-07
6.413783886668739,18.5,5.038333,-6412.205976735457,3.867929545663325e-07
6.411629297652417,18.5,5.038333,-6410.252941598252,3.867929545663325e-07
6.409622786267414,18.5,5.038333,-6408.287116494189,3.867929545663325e-07
6.407647669110793,18.5,5.038333,-6406.321806999249,3.867929545663325e-07
6.405681544907953,18.5,5.038333,-6404.3595613494,3.867929545663325e-07
6.4052191048101355,18.5,5.003333,-6406.359283948235,3.867929545663325e-07
6.405055570609716,18.5,5.003333,-6404.220657886829,3.867929545663325e-07
6.403460943919345,18.5,5.003333,-6402.249343350348,3.867929545663325e-07
6.40159486774137,18.5,5.003333,-6400.313020416979,3.867929545663325e-07
6.3996796676296075,18.5,5.003333,-6398.38631475126,3.867929545663325e-07
6.3977579588321305,18.5,5.003333,-6396.464356527544,3.867929545663325e-07
6.3952667891816875,18.5,5.016667,-6393.038166203855,3.867929545663325e-07
6.392666454742948,18.5,5.016667,-6391.193573194267,3.867929545663325e-07
6.390616291427546,15.0,5.016667,-6389.2902043789745,3.867929545663325e-07
0.0,15.0,5.016667,-5889.85180349798,3.867929545663325e-07
0.0,15.0,5.016667,-4970.901391434298,3.867929545663325e-07
0.0,15.0,5.016667,-4331.158343532779,3.867929545663325e-07
3.992486053784387,15.0,5.011667,-4104.586496209347,3.867929545663325e-07
4.073534374039468,18.5,5.011667,-4095.084703427938,3.867929545663325e-07
8.0,18.5,5.011667,-4397.578829210599,3.867929545663325e-07
8.0,15.0,5.011667,-4958.206696750596,3.867929545663325e-07
0.0,15.0,5.011667,-4808.081935235721,3.867929545663325e-07
0.0,15.0,5.011667,-4207.059765900366,3.867929545663325e-07
4.4972115386017775,15.0,5.01,-4044.1075830441437,3.867929545663325e-07
4.169078780224481,15.0,5.01,-4081.2990884658097,3.867929545663325e-07
4.105381811812186,15.0,5.01,-4088.3195935801305,3.867929545663325e-07
4.092907736579377,15.0,5.01,-4089.496154760296,3.867929545663325e-07
4.090322794041675,15.0,5.01,-4089.5448496400063,3.867929545663325e-07
4.089646107246608,15.0,5.01,-4089.376275422357,3.867929545663325e-07
4.093187598010764,15.0,4.92,-4099.345467352937,3.867929545663325e-07
4.097562096726961,15.0,4.92,-4098.655823154347,3.867929545663325e-07
4.098267257492103,15.0,4.92,-4098.385195269268,3.867929545663325e-07
4.098265465695022,15.0,4.92,-4098.195582287355,3.867929545663325e-07
4.098127719216814,15.0,4.92,-4098.021834121579,3.867929545663325e-07
4.097964041665091,15.0,4.92,-4097.851396695596,3.867929545663325e-07
4.09915074820542,15.0,4.888333,-4101.263445966309,3.867929545663325e-07
4.100604454717223,15.0,4.888333,-4100.928292475972,3.867929545663325e-07
4.100761565366542,15.0,4.888333,-4100.741391716532,3.867929545663325e-07
4.1006694296988035,15.0,4.888333,-4100.583243142983,3.867929545663325e-07
4.100529578720978,15.0,4.888333,-4100.430851987118,3.867929545663325e-07
4.100380779186742,15.0,4.888333,-4100.2797944752665,3.867929545663325e-07
4.103726089516431,15.0,4.806667,-4109.365690574028,3.867929545663325e-07
4.107761055576453,15.0,4.806667,-4108.787211155707,3.867929545663325e-07
4.108450997498903,15.0,4.806667,-4108.59060940853,3.867929545663325e-07
4.108498181542905,15.0,4.806667,-4108.467563117029,3.867929545663325e-07
4.1084220190822185,15.0,4.806667,-4108.358808338918,3.867929545663325e-07
4.108322320022672,15.0,4.806667,-4108.252956608676,3.867929545663325e-07
4.1086464389999495,18.5,4.796667,-4109.278809077978,3.867929545663325e-07
8.0,15.0,4.796667,-4412.133786695886,3.867929545663325e-07
0.0,15.0,4.796667,-4455.032317123252,3.867929545663325e-07
3.656210711258814,15.0,4.796667,-4160.054101995236,3.867929545663325e-07
4.020986357708125,15.0,4.796667,-4118.324935457358,3.867929545663325e-07
4.091506055334389,15.0,4.796667,-4110.169837451712,3.867929545663325e-07
4.108775607591679,15.0,4.708333,-4118.512679812633,3.867929545663325e-07
4.11581225314535,15.0,4.708333,-4117.654580157671,3.867929545663325e-07
4.117123196563603,15.0,4.708333,-4117.449870179338,3.867929545663325e-07
4.117334872089919,15.0,4.708333,-4117.370685137359,3.867929545663325e-07
4.117335619006201,15.0,4.708333,-4117.315667559651,3.867929545663325e-07
4.117295961414925,18.5,4.708333,-4117.26536088768,3.867929545663325e-07
8.0,18.5,4.555,-4411.841107174181,3.867929545663325e-07
8.0,18.5,4.555,-4970.51565087679,3.867929545663325e-07
8.0,18.5,4.555,-5441.7565661278095,3.867929545663325e-07
8.0,18.5,4.555,-5839.247891489507,3.867929545663325e-07
8.0,18.5,4.555,-6160.3143623447295,3.867929545663325e-07
6.9144712775902235,18.5,4.555,-6338.464148535978,3.867929545663325e-07
6.465301173807347,18.5,4.631667,-6301.174152111345,3.867929545663325e-07
6.345594789586085,18.5,4.631667,-6312.961683257604,3.867929545663325e-07
6.321102730316216,18.5,4.631667,-6313.888990199131,3.867929545663325e-07
6.315020689594348,18.5,4.631667,-6312.719245279424,3.867929545663325e-07
6.312498024848629,15.0,4.631667,-6311.146863060476,3.867929545663325e-07
0.0,15.0,4.631667,-5818.047920192171,3.867929545663325e-07
0.0,18.5,4.796667,-4817.75323037806,3.867929545663325e-07
8.0,18.5,4.796667,-4689.633909464122,3.867929545663325e-07
8.0,18.5,4.796667,-5204.580014149068,3.867929545663325e-07
8.0,18.5,4.796667,-5638.936615372498,3.867929545663325e-07
8.0,18.5,4.796667,-5980.969059991481,3.867929545663325e-07
6.680410640925993,18.5,4.796667,-6159.367495196775,3.867929545663325e-07
6.202531890668524,18.5,4.935,-5936.513118287303,3.867929545663325e-07
6.008916470455188,18.5,4.935,-5956.556644527125,3.867929545663325e-07
5.970041924022098,18.5,4.935,-5958.948446447913,3.867929545663325e-07
5.9610659458332975,18.5,4.935,-5957.932711097108,3.867929545663325e-07
5.9578593491814225,18.5,4.935,-5956.262511053736,3.867929545663325e-07
5.955767797523777,18.5,4.935,-5954.468887308462,3.867929545663325e-07
5.729878779511023,18.5,5.28,-5359.561816702006,3.867929545663325e-07
5.460634665919452,18.5,5.28,-5388.000688392802,3.867929545663325e-07
5.4069579206651275,18.5,5.28,-5391.848121386708,3.867929545663325e-07
5.394963430107419,18.5,5.28,-5390.943963421033,3.867929545663325e-07
5.39100753830985,18.5,5.28,-5389.126863354325,3.867929545663325e-07
5.388603601973205,18.5,5.28,-5387.136922970877,3.867929545663325e-07
5.583894920522835,18.5,5.823333,-5907.756420183456,3.867929545663325e-07
5.817295708022812,18.5,5.823333,-5878.592934007796,3.867929545663325e-07
5.860550978596234,18.5,5.823333,-5871.12930273905,3.867929545663325e-07
5.867057055910641,18.5,5.823333,-5867.863381367832,3.867929545663325e-07
5.866483523974921,18.5,5.823333,-5865.409935850518,3.867929545663325e-07
5.864549665820005,18.5,5.823333,-5863.116401484905,3.867929545663325e-07
5.8610144374375075,18.5,6.808333,-5857.381846625825,3.867929545663325e-07
5.856961738839278,18.5,6.808333,-5854.754068100352,3.867929545663325e-07
5.853943873496792,18.5,6.808333,-5852.013985811375,3.867929545663325e-07
5.851129894010092,18.5,6.808333,-5849.256397948094,3.867929545663325e-07
5.848359413265143,18.5,6.808333,-5846.499593471892,3.867929545663325e-07
5.845601479352718,18.5,6.808333,-5843.747093132062,3.867929545663325e-07
5.858565879960224,18.5,6.981667,-5882.594833804433,3.867929545663325e-07
5.874527996415418,18.5,6.981667,-5877.618523226641,3.867929545663325e-07
5.875319974808872,18.5,6.981667,-5874.378976366362,3.867929545663325e-07
5.873192982615342,18.5,6.981667,-5871.47835466173,3.867929545663325e-07
5.870507988941859,18.5,6.981667,-5868.647266421738,3.867929545663325e-07
5.867719795071344,18.5,6.981667,-5865.833808948301,3.867929545663325e-07
5.919484776447416,15.0,6.906667,-6007.35184637177,3.867929545663325e-07
0.0,15.0,6.906667,-5531.103507779247,3.867929545663325e-07
0.0,18.5,6.906667,-4667.151119898115,3.867929545663325e-07
8.0,18.5,6.906667,-4561.425665066818,3.867929545663325e-07
8.0,18.5,6.906667,-5095.26215136583,3.867929545663325e-07
8.0,18.5,6.906667,-5545.553970740026,3.867929545663325e-07
7.268775730503285,18.5,6.486667,-5983.463343543683,3.867929545663325e-07
6.337547270089999,18.5,6.486667,-6086.93993301413,3.867929545663325e-07
6.154678719987351,18.5,6.486667,-6105.035694084682,3.867929545663325e-07
6.117407277837038,18.5,6.486667,-6106.524357509727,3.867929545663325e-07
6.1082463374811375,18.5,6.486667,-6104.8108409462475,3.867929545663325e-07
6.104489512282772,18.5,6.486667,-6102.485876531351,3.867929545663325e-07
6.1236072763759015,18.5,5.976667,-6157.728140844439,3.867929545663325e-07
6.1472336577505535,18.5,5.976667,-6152.597037805639,3.867929545663325e-07
6.15000702161915,18.5,5.976667,-6149.849755927374,3.867929545663325e-07
6.148778391229917,18.5,5.976667,-6147.563627158577,3.867929545663325e-07
6.146784810766713,18.5,5.976667,-6145.369304360355,3.867929545663325e-07
6.144647696518246,18.5,5.976667,-6143.195876998231,3.867929545663325e-07
6.173647184011315,18.5,5.248333,-6223.406372313932,3.867929545663325e-07
6.208805598288428,18.5,5.248333,-6217.426414574465,3.867929545663325e-07
6.214151021135558,18.5,5.248333,-6214.851716350261,3.867929545663325e-07
6.213757523261075,18.5,5.248333,-6212.935479613949,3.867929545663325e-07
6.2122619278258755,18.5,5.248333,-6211.14864758865,3.867929545663325e-07
6.210556888906694,18.5,5.248333,-6209.3893638204745,3.867929545663325e-07
6.242817084572199,18.5,4.453333,-6297.555942468359,3.867929545663325e-07
6.281803096691852,18.5,4.453333,-6291.641232384696,3.867929545663325e-07
6.28825878503535,18.5,4.453333,-6289.440885020269,3.867929545663325e-07
6.288443657531094,18.5,4.453333,-6287.958751198754,3.867929545663325e-07
6.287421795144747,18.5,4.453333,-6286.61702685646,3.867929545663325e-07
6.2861693789387125,18.5,4.453333,-6285.304327074463,3.867929545663325e-07
6.319513298874654,18.5,3.643333,-6375.614317419282,3.867929545663325e-07
6.359711883047499,18.5,3.643333,-6370.066680923152,3.867929545663325e-07
6.366772585352419,18.5,3.643333,-6368.30178399834,3.867929545663325e-07
6.367440246658385,18.5,3.643333,-6367.2681039694535,3.867929545663325e-07
6.366876064209237,18.5,3.643333,-6366.376757818716,3.867929545663325e-07
6.366075643613567,18.5,3.643333,-6365.514146101715,3.867929545663325e-07
6.4086273169514705,18.5,2.628333,-6479.461071341234,3.867929545663325e-07
6.459774581199554,18.5,2.628333,-6473.287788955395,3.867929545663325e-07
6.469407660325761,18.5,2.628333,-6471.851796769258,3.867929545663325e-07
6.471023509733391,18.5,2.628333,-6471.331174946536,3.867929545663325e-07
6.471092039107726,18.5,2.628333,-6470.987721842641,3.867929545663325e-07
6.470862400828764,18.5,2.628333,-6470.678911141029,3.867929545663325e-07
6.52115903450731,18.5,1.445,-6604.2205870615135,3.867929545663325e-07
6.581480858298846,18.5,1.445,-6597.718769918672,3.867929545663325e-07
6.5934149547665815,18.5,1.445,-6596.7371555752925,3.867929545663325e-07
6.595995535947646,18.5,1.445,-6596.822039608146,3.867929545663325e-07
6.596768330462215,18.5,1.445,-6597.112474642503,3.867929545663325e-07
6.597191430047679,18.5,1.445,-6597.442097414403,3.867929545663325e-07
6.616430370724288,18.5,1.003333,-6647.733967930253,3.867929545663325e-07
6.639398822631347,18.5,1.003333,-6645.756491699285,3.867929545663325e-07
6.644299213217664,18.5,1.003333,-6645.839330397657,3.867929545663325e-07
6.645709574182684,18.5,1.003333,-6646.319169414056,3.867929545663325e-07
6.646445327768311,18.5,1.003333,-6646.874778396095,3.867929545663325e-07
6.647050025754925,18.5,1.003333,-6647.444141713668,3.867929545663325e-07
6.648198902061722,18.5,0.99,-6649.523304601107,3.867929545663325e-07
6.649454704932623,18.5,0.99,-6650.024038464535,3.867929545663325e-07
6.650162826465522,18.5,0.99,-6650.586054353361,3.867929545663325e-07
6.650764517152698,18.5,0.99,-6651.159008969146,3.867929545663325e-07
6.651344829543405,18.5,0.99,-6651.733200301826,3.867929545663325e-07
6.651920153829247,18.5,0.99,-6652.306760539964,3.867929545663325e-07
6.638792230306899,18.5,1.31,-6616.687633879072,3.867929545663325e-07
6.622963002170309,18.5,1.31,-6618.937295690519,3.867929545663325e-07
6.620246135451271,15.0,1.31,-6619.690037325022,3.867929545663325e-07
0.0,15.0,1.31,-6104.6092652403,3.867929545663325e-07
0.0,15.0,1.31,-5154.5874287044835,3.867929545663325e-07
0.0,15.0,1.31,-4482.880756690629,3.867929545663325e-07
4.76429374692541,15.0,1.633333,-4244.774185748274,3.867929545663325e-07
4.3892791189603715,15.0,1.633333,-4289.665590209894,3.867929545663325e-07
4.318123463114012,15.0,1.633333,-4299.883515655528,3.867929545663325e-07
4.305880113558044,15.0,1.633333,-4303.375770239576,3.867929545663325e-07
4.305028786973139,15.0,1.633333,-4305.564306587688,3.867929545663325e-07
4.306376949950959,15.0,1.633333,-4307.497977091963,3.867929545663325e-07
4.300022070706598,15.0,1.823333,-4287.8896147813875,3.867929545663325e-07
4.292136684748425,15.0,1.823333,-4290.754286720861,3.867929545663325e-07
4.29203710580473,15.0,1.823333,-4292.726944261139,3.867929545663325e-07
4.293437122511034,15.0,1.823333,-4294.524835273996,3.867929545663325e-07
4.295123728766066,15.0,1.823333,-4296.286367610512,3.867929545663325e-07
4.2968629459749765,15.0,1.823333,-4298.038244523555,3.867929545663325e-07
4.27691655539868,15.0,2.33,-4242.481967478664,3.867929545663325e-07
4.252692807297456,15.0,2.33,-4246.882932217056,3.867929545663325e-07
4.249228469372565,15.0,2.33,-4248.9122395395725,3.867929545663325e-07
4.2497481014733465,15.0,2.33,-4250.483930886402,3.867929545663325e-07
4.251029588724475,15.0,2.33,-4251.965647236097,3.867929545663325e-07
4.252454946832131,15.0,2.33,-4253.427904782655,3.867929545663325e-07
4.251977995877951,15.0,2.375,-4249.79487705468,3.867929545663325e-07
4.251124613298475,15.0,2.375,-4251.483891369303,3.867929545663325e-07
4.25211478232228,15.0,2.375,-4252.9595854500085,3.867929545663325e-07
4.25345591882533,15.0,2.375,-4254.392265001134,3.867929545663325e-07
4.254862124716886,15.0,2.375,-4255.814555863841,3.867929545663325e-07
4.256278644567397,15.0,2.375,-4257.232711070287,3.867929545663325e-07
4.254839165272506,15.0,2.441667,-4251.108112004539,3.867929545663325e-07
4.252835875846677,15.0,2.441667,-4252.870302831998,3.867929545663325e-07
4.253563716318661,15.0,2.441667,-4254.318011561034,3.867929545663325e-07
4.254812630140464,18.5,2.441667,-4255.703405497153,3.867929545663325e-07
8.0,18.5,2.441667,-4548.63131514454,3.867929545663325e-07
8.0,18.5,2.441667,-5087.375497016639,3.867929545663325e-07
8.0,18.5,2.501667,-5510.85964581207,3.867929545663325e-07
8.0,18.5,2.501667,-5898.952742964367,3.867929545663325e-07
8.0,18.5,2.501667,-6224.295473981438,3.867929545663325e-07
7.303503192017889,18.5,2.501667,-6432.125186762387,3.867929545663325e-07
6.672801058339747,18.5,2.501667,-6503.699426096228,3.867929545663325e-07
6.550197532641528,18.5,2.501667,-6517.301608058919,3.867929545663325e-07
6.50795250855424,18.5,2.653333,-6471.342647347104,3.867929545663325e-07
6.481223179897097,18.5,2.653333,-6473.91297094888,3.867929545663325e-07
6.47570925641312,18.5,2.653333,-6474.063562596895,3.867929545663325e-07
6.474297662933395,18.5,2.653333,-6473.746979614181,3.867929545663325e-07
6.4736795015990545,18.5,2.653333,-6473.34075728765,3.867929545663325e-07
6.47321525291377,18.5,2.653333,-6472.917861525355,3.867929545663325e-07
6.431473781897648,18.5,2.821667,-6363.17217132094,3.867929545663325e-07
6.381727615223281,18.5,2.821667,-6368.2644910596455,3.867929545663325e-07
6.37170604061048,18.5,2.821667,-6368.825421518686,3.867929545663325e-07
6.369351558168683,18.5,2.821667,-6368.512641067409,3.867929545663325e-07
6.368476834790863,18.5,2.821667,-6368.032106876884,3.867929545663325e-07
6.367888232707674,18.5,2.821667,-6367.520007997652,3.867929545663325e-07
6.3864609734530635,18.5,2.931667,-6417.558491004114,3.867929545663325e-07
6.408703862098264,18.5,2.931667,-6414.3825925726605,3.867929545663325e-07
6.412526838912254,18.5,2.931667,-6413.309548702336,3.867929545663325e-07
6.412801967517225,18.5,2.931667,-6412.642491975339,3.867929545663325e-07
6.41239473553801,18.5,2.931667,-6412.054475212158,3.867929545663325e-07
6.411857002145485,18.5,2.931667,-6411.482530446352,3.867929545663325e-07
6.361971777092731,18.5,2.991667,-6280.458248713467,3.867929545663325e-07
6.302572402393571,18.5,2.991667,-6286.557638556523,3.867929545663325e-07
6.2906506025948605,18.5,2.991667,-6287.241219314182,3.867929545663325e-07
6.287868226239926,18.5,2.991667,-6286.883275630236,3.867929545663325e-07
6.286844259787154,18.5,2.991667,-6286.325960292128,3.867929545663325e-07
6.28615923823113,18.5,2.991667,-6285.731228342777,3.867929545663325e-07
6.291367897882424,18.5,2.886667,-6300.524107926728,3.867929545663325e-07
6.2977312498698215,18.5,2.886667,-6299.191386922582,3.867929545663325e-07
6.298512394324598,18.5,2.886667,-6298.4967119417,3.867929545663325e-07
6.298223426742038,18.5,2.886667,-6297.925262078905,3.867929545663325e-07
6.297730039831141,18.5,2.886667,-6297.37826185343,3.867929545663325e-07
6.297198271602884,18.5,2.886667,-6296.836764636266,3.867929545663325e-07
6.309331453373966,18.5,2.85,-6329.77539095571,3.867929545663325e-07
6.32390173332758,18.5,2.85,-6327.537721480381,3.867929545663325e-07
6.326276899796108,18.5,2.85,-6326.692555276498,3.867929545663325e-07
6.326315457762553,18.5,2.85,-6326.115059624284,3.867929545663325e-07
6.325907398863956,18.5,2.85,-6325.5895892122735,3.867929545663325e-07
6.325414614448801,18.5,2.85,-6325.074851146433,3.867929545663325e-07
6.349857265858645,18.5,2.636667,-6390.4963363610805,3.867929545663325e-07
6.379134998811356,18.5,2.636667,-6386.719434068767,3.867929545663325e-07
6.384437568120598,18.5,2.636667,-6385.678849916715,3.867929545663325e-07
6.385138522788566,18.5,2.636667,-6385.16410899339,3.867929545663325e-07
6.384957810023252,18.5,2.636667,-6384.750773128567,3.867929545663325e-07
6.384608682870226,18.5,2.636667,-6384.357460424353,3.867929545663325e-07
6.407668382575912,18.5,2.686667,-6445.919647496513,3.867929545663325e-07
6.435210758741324,18.5,2.686667,-6442.32128552038,3.867929545663325e-07
6.440162526029486,18.5,2.686667,-6441.30130378504,3.867929545663325e-07
6.440780578733575,18.5,2.686667,-6440.776634814825,3.867929545663325e-07
6.440569620364363,18.5,2.686667,-6440.347399137915,3.867929545663325e-07
6.440200618081349,18.5,2.686667,-6439.937039502095,3.867929545663325e-07
6.460057562731027,18.5,2.79,-6493.066689408135,3.867929545663325e-07
6.483773875484417,18.5,2.79,-6489.85321808733,3.867929545663325e-07
6.487953517378902,18.5,2.79,-6488.869776783001,3.867929545663325e-07
6.488386428979607,18.5,2.79,-6488.314771076813,3.867929545663325e-07
6.488102740420482,18.5,2.79,-6487.842468949227,3.867929545663325e-07
6.487682584088294,18.5,2.79,-6487.386676987547,3.867929545663325e-07
6.483952948657043,18.5,2.866667,-6478.263919153078,3.867929545663325e-07
6.479573131125562,18.5,2.866667,-6478.215495178767,3.867929545663325e-07
6.478336729003605,18.5,2.866667,-6477.809436108371,3.867929545663325e-07
6.477703334427748,18.5,2.866667,-6477.335594202848,3.867929545663325e-07
6.477186190400516,18.5,2.866667,-6476.849505309179,3.867929545663325e-07
6.476692049115627,18.5,2.866667,-6476.361806865305,3.867929545663325e-07
6.461649310860685,18.5,3.206667,-6437.420397611346,3.867929545663325e-07
6.443737050508208,18.5,3.206667,-6438.7167876890835,3.867929545663325e-07
6.439753736539888,18.5,3.206667,-6438.425312607351,3.867929545663325e-07
6.438448256190213,18.5,3.206667,-6437.829693529725,3.867929545663325e-07
6.4376582125979445,18.5,3.206667,-6437.176651915371,3.867929545663325e-07
6.436968166632187,18.5,3.206667,-6436.513585729032,3.867929545663325e-07
6.416829214618201,18.5,3.661667,-6384.388089534915,3.867929545663325e-07
6.392848286224603,18.5,3.661667,-6386.110477626207,3.867929545663325e-07
6.387498893150497,18.5,3.661667,-6385.708944446054,3.867929545663325e-07
6.385737063005763,18.5,3.661667,-6384.899966002415,3.867929545663325e-07
6.384666869691228,18.5,3.661667,-6384.013956669844,3.867929545663325e-07
6.383731074205548,18.5,3.661667,-6383.114492492214,3.867929545663325e-07
6.364069032037469,18.5,4.1,-6332.637083785677,3.867929545663325e-07
6.3407061072433635,18.5,4.1,-6334.035572345418,3.867929545663325e-07
6.335289811137409,18.5,4.1,-6333.3887588916,3.867929545663325e-07
6.333331523715334,18.5,4.1,-6332.349754228178,3.867929545663325e-07
6.332040666475996,18.5,4.1,-6331.23695194601,3.867929545663325e-07
6.330879963328016,18.5,4.1,-6330.111649485889,3.867929545663325e-07
6.314700086394487,18.5,4.451667,-6289.2111368895485,3.867929545663325e-07
6.295552834558021,18.5,4.451667,-6289.930397182254,3.867929545663325e-07
6.290805195222697,18.5,4.451667,-6289.009431213013,3.867929545663325e-07
6.288832440037777,18.5,4.451667,-6287.774586229874,3.867929545663325e-07
6.287395825550448,18.5,4.451667,-6286.481292133985,3.867929545663325e-07
6.286064356697807,18.5,4.451667,-6285.178719274893,3.867929545663325e-07
6.279262956779622,18.5,4.58,-6269.361677974516,3.867929545663325e-07
6.2713833242461305,18.5,4.58,-6268.734164772046,3.867929545663325e-07
6.268762417993185,18.5,4.58,-6267.509491620261,3.867929545663325e-07
6.2671550876823865,18.5,4.58,-6266.172014194437,3.867929545663325e-07
6.265744717877329,18.5,4.58,-6264.814900939151,3.867929545663325e-07
6.264374265413881,18.5,4.58,-6263.456064765597,3.867929545663325e-07
6.280573365247756,18.5,4.17,-6308.469000509544,3.867929545663325e-07
6.300233241016485,18.5,4.17,-6304.963870846281,3.867929545663325e-07
6.3030878068208045,18.5,4.17,-6303.378538250547,3.867929545663325e-07
6.3027215188784345,18.5,4.17,-6302.1630458972095,3.867929545663325e-07
6.301740042635856,18.5,4.17,-6301.0200894847785,3.867929545663325e-07
6.300642453369756,18.5,4.17,-6299.892721379552,3.867929545663325e-07
6.334605976534886,18.5,3.35,-6391.514479054702,3.867929545663325e-07
6.3755035785110525,18.5,3.35,-6386.095366079565,3.867929545663325e-07
6.382835195642247,18.5,3.35,-6384.507450155042,3.867929545663325e-07
6.383702612615162,15.0,3.35,-6383.658482937081,3.867929545663325e-07
0.0,15.0,3.35,-5885.8400298077095,3.867929545663325e-07
0.0,15.0,3.35,-4968.785419833555,3.867929545663325e-07
0.0,15.0,2.483333,-4427.604928240105,3.867929545663325e-07
4.0751215864478585,15.0,2.483333,-4196.446517229569,3.867929545663325e-07
4.163681296171592,15.0,2.483333,-4187.981386336265,3.867929545663325e-07
4.182022426431058,15.0,2.483333,-4187.524954408397,3.867929545663325e-07
4.186757076836921,15.0,2.483333,-4188.617928509024,3.867929545663325e-07
4.1888543834731085,15.0,2.483333,-4190.008763452272,3.867929545663325e-07
4.203401941920402,15.0,2.18,-4225.7645579807095,3.867929545663325e-07
4.220422633397471,15.0,2.18,-4225.629741567132,3.867929545663325e-07
4.225022604412891,15.0,2.18,-4226.908719903097,3.867929545663325e-07
4.227216705842102,15.0,2.18,-4228.458829952632,3.867929545663325e-07
4.228942986508559,15.0,2.18,-4230.058951542264,3.867929545663325e-07
4.230576370496874,15.0,2.18,-4231.666313102188,3.867929545663325e-07
4.233970844966757,15.0,2.138333,-4237.985439984886,3.867929545663325e-07
4.237712105786886,15.0,2.138333,-4239.370757860432,3.867929545663325e-07
4.239745509438876,15.0,2.138333,-4240.947550579792,3.867929545663325e-07
4.241446629299958,15.0,2.138333,-4242.5588750368315,3.867929545663325e-07
4.243081151911804,15.0,2.138333,-4244.174423420032,3.867929545663325e-07
4.244700379939116,15.0,2.138333,-4245.788348568976,3.867929545663325e-07
4.243391015753377,15.0,2.206667,-4239.670713524961,3.867929545663325e-07
4.2414999816895715,15.0,2.206667,-4241.6371715704145,3.867929545663325e-07
4.242402761769745,15.0,2.206667,-4243.281590135087,3.867929545663325e-07
4.243841507225864,15.0,2.206667,-4244.861590257896,3.867929545663325e-07
4.245381129169732,15.0,2.206667,-4246.426820631463,3.867929545663325e-07
4.246937816580498,15.0,2.206667,-4247.986850012378,3.867929545663325e-07
4.242787946440649,15.0,2.34,-4234.463526900509,3.867929545663325e-07
4.237510039528945,15.0,2.34,-4236.716367557752,3.867929545663325e-07
4.237691456236052,15.0,2.34,-4238.34322787583,3.867929545663325e-07
4.238919658309647,15.0,2.34,-4239.847573212438,3.867929545663325e-07
4.24034671213924,15.0,2.34,-4241.326156457173,3.867929545663325e-07
4.24180972864666,15.0,2.34,-4242.797568624181,3.867929545663325e-07
4.2408505514339145,15.0,2.396667,-4237.856465242592,3.867929545663325e-07
4.239412294983777,15.0,2.396667,-4239.61857023313,3.867929545663325e-07
4.240294467434478,15.0,2.396667,-4241.112933445065,3.867929545663325e-07
4.241619421069527,15.0,2.396667,-4242.553795392515,3.867929545663325e-07
4.24302710352074,15.0,2.396667,-4243.982242752652,3.867929545663325e-07
4.244448488182274,15.0,2.396667,-4245.406156881844,3.867929545663325e-07
4.243890667927826,18.5,2.388333,-4241.595554407619,3.867929545663325e-07
8.0,18.5,2.388333,-4535.880683097336,3.867929545663325e-07
8.0,18.5,2.388333,-5076.664833624751,3.867929545663325e-07
8.0,18.5,2.388333,-5532.813618178763,3.867929545663325e-07
8.0,18.5,2.388333,-5917.573127478206,3.867929545663325e-07
8.0,18.5,2.388333,-6240.442747083576,3.867929545663325e-07
7.291371935606867,18.5,2.306667,-6350.415063829871,3.867929545663325e-07
6.6103993190131405,18.5,2.306667,-6427.8622605376295,3.867929545663325e-07
6.478123893746352,18.5,2.306667,-6442.704947697358,3.867929545663325e-07
6.4523617468886645,18.5,2.306667,-6445.395200838382,3.867929545663325e-07
6.447202231761003,18.5,2.306667,-6445.73520859675,3.867929545663325e-07
6.446025540212123,18.5,2.306667,-6445.621248569587,3.867929545663325e-07
6.374012628060837,18.5,2.085,-6255.889117280052,3.867929545663325e-07
6.28837575737166,18.5,2.085,-6265.527951552971,3.867929545663325e-07
6.271760410498269,18.5,2.085,-6267.291847640949,3.867929545663325e-07
6.268461847951267,18.5,2.085,-6267.53657627458,3.867929545663325e-07
6.267730910286037,18.5,2.085,-6267.488589156109,3.867929545663325e-07
6.267495000569716,18.5,2.085,-6267.384363948578,3.867929545663325e-07
6.205836521979655,18.5,2.421667,-6104.505148741479,3.867929545663325e-07
6.13225733918614,18.5,2.421667,-6112.555557985296,3.867929545663325e-07
6.117822056224168,18.5,2.421667,-6113.85843837227,3.867929545663325e-07
6.114791627280965,18.5,2.421667,-6113.860694199674,3.867929545663325e-07
6.1139592919222885,18.5,2.421667,-6113.612792563156,3.867929545663325e-07
6.113550825907033,18.5,2.421667,-6113.317166806137,3.867929545663325e-07
6.076264549082907,18.5,2.728333,-6015.248899952943,3.867929545663325e-07
6.031803946218884,18.5,2.728333,-6019.790126073477,3.867929545663325e-07
6.02285305328719,18.5,2.728333,-6020.280774068645,3.867929545663325e-07
6.020745193016615,18.5,2.728333,-6019.991638123207,3.867929545663325e-07
6.019955977859263,18.5,2.728333,-6019.553035160125,3.867929545663325e-07
6.019421355275608,18.5,2.728333,-6019.086369058511,3.867929545663325e-07
6.041843399169739,18.5,2.818333,-6079.208228104562,3.867929545663325e-07
