HP dynamic modelling [kW],T_setpoint [C°],T_out [C°],P net=(P_irr+Q_cond-Q_inf) [kW],Efficiency [K/J]
8.0,20.0,-1.62833,-7889.162536858252,3.867929545663325e-07
8.0,20.0,-1.62833,-7937.45498642346,3.867929545663325e-07
8.0,20.0,-1.62833,-7973.363067615356,3.867929545663325e-07
8.0,20.0,-1.62833,-8000.0018663018445,3.867929545663325e-07
8.0,20.0,-1.62833,-8019.703724263568,3.867929545663325e-07
8.0,20.0,-1.62833,-8034.214912417934,3.867929545663325e-07
8.0,20.0,-1.805,-5864.741726465275,3.867929545663325e-07
8.0,20.0,-1.805,-6409.009258568415,3.867929545663325e-07
8.0,20.0,-1.805,-6816.436225406656,3.867929545663325e-07
8.0,20.0,-1.805,-7121.406412416826,3.867929545663325e-07
8.0,20.0,-1.805,-7349.664306407749,3.867929545663325e-07
8.0,20.0,-1.805,-7520.48580902828,3.867929545663325e-07
8.0,20.0,-1.13167,-6376.021109485585,3.867929545663325e-07
8.0,20.0,-1.13167,-6780.31430178689,3.867929545663325e-07
8.0,20.0,-1.13167,-7083.083709161536,3.867929545663325e-07
8.0,20.0,-1.13167,-7309.837416469816,3.867929545663325e-07
8.0,20.0,-1.13167,-7479.674348862278,3.867929545663325e-07
8.0,20.0,-1.13167,-7606.894639250955,3.867929545663325e-07
8.0,20.0,-0.51167,-7029.355050384631,3.867929545663325e-07
8.0,20.0,-0.51167,-7262.503835997749,3.867929545663325e-07
8.0,20.0,-0.51167,-7437.2191089728385,3.867929545663325e-07
8.0,20.0,-0.51167,-7568.1808752788065,3.867929545663325e-07
8.0,20.0,-0.51167,-7666.380664366361,3.867929545663325e-07
8.0,20.0,-0.51167,-7740.048296806209,3.867929545663325e-07
8.0,20.0,-0.45333,-7910.998131410931,3.867929545663325e-07
8.0,20.0,-0.45333,-7923.795585808367,3.867929545663325e-07
8.0,20.0,-0.45333,-7933.50933987523,3.867929545663325e-07
8.0,20.0,-0.45333,-7940.912398183461,3.867929545663325e-07
8.0,20.0,-0.45333,-7946.58356461763,3.867929545663325e-07
8.0,20.0,-0.45333,-7950.956236981821,3.867929545663325e-07
8.0,20.0,-0.31167,-7828.623273718933,3.867929545663325e-07
8.0,20.0,-0.31167,-7861.3648963809865,3.867929545663325e-07
8.0,20.0,-0.31167,-7886.020456723619,3.867929545663325e-07
8.0,20.0,-0.31167,-7904.619736543636,3.867929545663325e-07
8.0,20.0,-0.31167,-7918.682540172995,3.867929545663325e-07
8.0,20.0,-0.31167,-7929.346831273924,3.867929545663325e-07
8.0,20.0,0.921667,-7731.136852353611,3.867929545663325e-07
8.0,20.0,0.921667,-7780.964292188399,3.867929545663325e-07
8.0,20.0,0.921667,-7818.5059873997325,3.867929545663325e-07
8.0,20.0,0.921667,-7846.845668049375,3.867929545663325e-07
8.0,20.0,0.921667,-7868.292288584031,3.867929545663325e-07
8.0,20.0,0.921667,-7884.574697683818,3.867929545663325e-07
8.0,20.0,0.62,-10252.365882109543,3.867929545663325e-07
8.0,20.0,0.62,-9685.018465263583,3.867929545663325e-07
8.0,20.0,0.62,-9260.247997616354,3.867929545663325e-07
8.0,20.0,0.62,-8942.230186372912,3.867929545663325e-07
8.0,20.0,0.62,-8704.141969341323,3.867929545663325e-07
8.0,20.0,0.62,-8525.899862217206,3.867929545663325e-07
8.0,20.0,1.195,-9245.475067540281,3.867929545663325e-07
8.0,20.0,1.195,-8932.759966192089,3.867929545663325e-07
8.0,20.0,1.195,-8698.621573623523,3.867929545663325e-07
8.0,20.0,1.195,-8523.316611341383,3.867929545663325e-07
8.0,20.0,1.195,-8392.06250566339,3.867929545663325e-07
8.0,20.0,1.195,-8293.79095909404,3.867929545663325e-07
8.0,20.0,1.11,-8917.65142467958,3.867929545663325e-07
8.0,20.0,1.11,-8691.730270387614,3.867929545663325e-07
8.0,20.0,1.11,-8522.521512140978,3.867929545663325e-07
8.0,20.0,1.11,-8395.776273904698,3.867929545663325e-07
8.0,20.0,1.11,-8300.825848257944,3.867929545663325e-07
8.0,20.0,1.11,-8229.682141988673,3.867929545663325e-07
8.0,20.0,0.936667,-8218.311517928283,3.867929545663325e-07
8.0,20.0,0.936667,-8169.0297951841885,3.867929545663325e-07
8.0,20.0,0.936667,-8132.0664437883115,3.867929545663325e-07
8.0,20.0,0.936667,-8104.327204511416,3.867929545663325e-07
8.0,20.0,0.936667,-8083.495271273252,3.867929545663325e-07
8.0,20.0,0.936667,-8067.8359480999425,3.867929545663325e-07
8.0,20.0,0.861667,-8074.200728821404,3.867929545663325e-07
8.0,20.0,0.861667,-8061.287528139175,3.867929545663325e-07
8.0,20.0,0.861667,-8051.552961783772,3.867929545663325e-07
8.0,20.0,0.861667,-8044.199248369195,3.867929545663325e-07
8.0,20.0,0.861667,-8038.629045334381,3.867929545663325e-07
8.0,20.0,0.861667,-8034.395086761658,3.867929545663325e-07
8.0,20.0,0.761667,-8055.362929509265,3.867929545663325e-07
8.0,20.0,0.761667,-8047.509043161956,3.867929545663325e-07
8.0,20.0,0.761667,-8041.55870466827,3.867929545663325e-07
8.0,20.0,0.761667,-8037.034563680573,3.867929545663325e-07
8.0,20.0,0.761667,-8033.579196319219,3.867929545663325e-07
8.0,20.0,0.761667,-8030.92497257035,3.867929545663325e-07
8.0,20.0,0.726667,-8037.341653794792,3.867929545663325e-07
8.0,20.0,0.726667,-8033.858713348331,3.867929545663325e-07
8.0,20.0,0.726667,-8031.1833503413545,3.867929545663325e-07
8.0,20.0,0.726667,-8029.113557062436,3.867929545663325e-07
8.0,20.0,0.726667,-8027.498069985891,3.867929545663325e-07
8.0,20.0,0.726667,-8026.2236199343015,3.867929545663325e-07
8.0,20.0,0.745,-8020.768716506482,3.867929545663325e-07
8.0,20.0,0.745,-8020.928000420803,3.867929545663325e-07
8.0,20.0,0.745,-8020.986611014033,3.867929545663325e-07
8.0,20.0,0.745,-8020.9706539721,3.867929545663325e-07
8.0,20.0,0.745,-8020.899664580273,3.867929545663325e-07
8.0,20.0,0.745,-8020.788258756754,3.867929545663325e-07
8.0,20.0,0.813333,-8004.110472961374,3.867929545663325e-07
8.0,20.0,0.813333,-8007.619027736328,3.867929545663325e-07
8.0,20.0,0.813333,-8010.196222961908,3.867929545663325e-07
8.0,20.0,0.813333,-8012.076735165045,3.867929545663325e-07
8.0,20.0,0.813333,-8013.436266888634,3.867929545663325e-07
8.0,20.0,0.813333,-8014.406364645914,3.867929545663325e-07
8.0,20.0,0.79,-8020.732205654927,3.867929545663325e-07
8.0,20.0,0.79,-8019.940721148018,3.867929545663325e-07
8.0,20.0,0.79,-8019.300048649179,3.867929545663325e-07
8.0,20.0,0.79,-8018.77293380834,3.867929545663325e-07
8.0,20.0,0.79,-8018.331474098746,3.867929545663325e-07
8.0,20.0,0.79,-8017.954769192911,3.867929545663325e-07
8.0,20.0,0.613333,-8060.381378090024,3.867929545663325e-07
8.0,20.0,0.613333,-8050.6008334076,3.867929545663325e-07
8.0,20.0,0.613333,-8043.217491011874,3.867929545663325e-07
8.0,20.0,0.613333,-8037.629832969154,3.867929545663325e-07
8.0,20.0,0.613333,-8033.387468027997,3.867929545663325e-07
8.0,20.0,0.613333,-8030.153159611962,3.867929545663325e-07
8.0,20.0,0.203333,-8126.896257389074,3.867929545663325e-07
8.0,20.0,0.203333,-8102.959335984413,3.867929545663325e-07
8.0,14.5,0.203333,-8084.944296671908,3.867929545663325e-07
8.0,14.5,0.203333,-8071.364446593443,3.867929545663325e-07
8.0,14.5,0.203333,-8061.106623016278,3.867929545663325e-07
8.0,14.5,0.203333,-8053.337340224712,3.867929545663325e-07
8.0,14.5,0.045,-8085.7498233230235,3.867929545663325e-07
8.0,14.5,0.045,-8072.736745887414,3.867929545663325e-07
8.0,14.5,0.045,-8062.893763694012,3.867929545663325e-07
8.0,14.5,0.045,-8055.4256942471175,3.867929545663325e-07
8.0,14.5,0.045,-8049.737134679038,3.867929545663325e-07
8.0,14.5,0.045,-8045.382265283053,3.867929545663325e-07
8.0,14.5,-0.145,-8088.008128631669,3.867929545663325e-07
8.0,14.5,-0.145,-8075.196503502582,3.867929545663325e-07
8.0,14.5,-0.145,-8065.494999924537,3.867929545663325e-07
8.0,14.5,-0.145,-8058.123630772096,3.867929545663325e-07
8.0,14.5,-0.145,-8052.498368823535,3.867929545663325e-07
8.0,14.5,-0.145,-8048.181910063109,3.867929545663325e-07
8.0,14.5,-0.20667,-8059.771228370786,3.867929545663325e-07
8.0,14.5,-0.20667,-8053.859466628872,3.867929545663325e-07
8.0,14.5,-0.20667,-8049.327095946608,3.867929545663325e-07
8.0,14.5,-0.20667,-8045.828952712855,3.867929545663325e-07
8.0,14.5,-0.20667,-8043.106579828909,3.867929545663325e-07
8.0,14.5,-0.20667,-8040.966441058005,3.867929545663325e-07
8.0,14.5,-0.37167,-8079.194358822704,3.867929545663325e-07
8.0,14.5,-0.37167,-8068.956734785678,3.867929545663325e-07
8.0,14.5,-0.37167,-8061.178811781167,3.867929545663325e-07
8.0,14.5,-0.37167,-8055.244076017676,3.867929545663325e-07
8.0,14.5,-0.37167,-8050.69089856636,3.867929545663325e-07
8.0,14.5,-0.37167,-8047.173619204811,3.867929545663325e-07
8.0,14.5,-0.48833,-8072.66565832338,3.867929545663325e-07
8.0,14.5,-0.48833,-8064.241889150643,3.867929545663325e-07
8.0,14.5,-0.48833,-8057.820331974216,3.867929545663325e-07
8.0,20.0,-0.48833,-8052.8994447210525,3.867929545663325e-07
8.0,20.0,-0.48833,-8049.103682024653,3.867929545663325e-07
8.0,20.0,-0.48833,-8046.15183752389,3.867929545663325e-07
8.0,14.5,-0.46,-7970.257169448731,3.867929545663325e-07
8.0,14.5,-0.46,-7986.325691920884,3.867929545663325e-07
8.0,20.0,-0.46,-7998.258704020537,3.867929545663325e-07
8.0,20.0,-0.46,-8007.0966094532705,3.867929545663325e-07
8.0,20.0,-0.46,-8013.61838167962,3.867929545663325e-07
8.0,20.0,-0.46,-8018.407251234855,3.867929545663325e-07
8.0,20.0,-0.50667,-7984.228697267538,3.867929545663325e-07
8.0,20.0,-0.50667,-7996.273151779732,3.867929545663325e-07
8.0,20.0,-0.50667,-8005.20010119384,3.867929545663325e-07
8.0,20.0,-0.50667,-8011.79407017683,3.867929545663325e-07
8.0,20.0,-0.50667,-8016.642446721313,3.867929545663325e-07
8.0,20.0,-0.50667,-8020.185015019697,3.867929545663325e-07
8.0,20.0,-0.45667,-7975.077768099446,3.867929545663325e-07
8.0,20.0,-0.45667,-7988.338060921092,3.867929545663325e-07
8.0,20.0,-0.45667,-7998.189471601027,3.867929545663325e-07
8.0,20.0,-0.45667,-8005.489544069504,3.867929545663325e-07
8.0,20.0,-0.45667,-8010.8803413628775,3.867929545663325e-07
8.0,15.0,-0.45667,-8014.842587636237,3.867929545663325e-07
8.0,15.0,-0.07167,-7893.763800958945,3.867929545663325e-07
8.0,15.0,-0.07167,-7924.105966287573,3.867929545663325e-07
8.0,15.0,-0.07167,-7946.790076742548,3.867929545663325e-07
8.0,15.0,-0.07167,-7963.740743215781,3.867929545663325e-07
8.0,15.0,-0.07167,-7976.398991976858,3.867929545663325e-07
8.0,15.0,-0.07167,-7985.843770428135,3.867929545663325e-07
8.0,15.0,0.321667,-7939.47346109705,3.867929545663325e-07
8.0,15.0,0.321667,-7955.578322132307,3.867929545663325e-07
8.0,15.0,0.321667,-7967.637410675405,3.867929545663325e-07
8.0,15.0,0.321667,-7976.667238429859,3.867929545663325e-07
8.0,15.0,0.321667,-7983.428908376594,3.867929545663325e-07
8.0,20.0,0.321667,-7988.492288874715,3.867929545663325e-07
8.0,20.0,0.503333,-7939.738644844904,3.867929545663325e-07
8.0,20.0,0.503333,-7954.445117083118,3.867929545663325e-07
8.0,20.0,0.503333,-7965.473971036653,3.867929545663325e-07
8.0,15.0,0.503333,-7973.74898798188,3.867929545663325e-07
8.0,15.0,0.503333,-7979.961843077557,3.867929545663325e-07
8.0,15.0,0.503333,-7984.630424400611,3.867929545663325e-07
8.0,15.0,0.47,-7961.990943586757,3.867929545663325e-07
8.0,15.0,0.47,-7971.251815580912,3.867929545663325e-07
8.0,15.0,0.47,-7978.201279178782,3.867929545663325e-07
8.0,15.0,0.47,-7983.419869413397,3.867929545663325e-07
8.0,20.0,0.47,-7987.342259011062,3.867929545663325e-07
8.0,20.0,0.47,-7990.293907775987,3.867929545663325e-07
8.0,20.0,0.5,-7987.204316597625,3.867929545663325e-07
8.0,20.0,0.5,-7990.017865124079,3.867929545663325e-07
8.0,15.0,0.5,-7992.141189047664,3.867929545663325e-07
8.0,15.0,0.5,-7993.747467714613,3.867929545663325e-07
8.0,20.0,0.5,-7994.9663707600475,3.867929545663325e-07
8.0,20.0,0.5,-7995.894990330986,3.867929545663325e-07
8.0,20.0,0.673333,-8004.551719445806,3.867929545663325e-07
8.0,20.0,0.673333,-8002.154810707438,3.867929545663325e-07
8.0,20.0,0.673333,-8000.387468981748,3.867929545663325e-07
8.0,20.0,0.673333,-7999.091118457069,3.867929545663325e-07
8.0,20.0,0.673333,-7998.1470325291975,3.867929545663325e-07
8.0,20.0,0.673333,-7997.466321198048,3.867929545663325e-07
8.0,20.0,0.55,-8152.85433387099,3.867929545663325e-07
8.0,20.0,0.55,-8114.9347690785235,3.867929545663325e-07
8.0,20.0,0.55,-8086.547825702148,3.867929545663325e-07
8.0,20.0,0.55,-8065.29824705739,3.867929545663325e-07
8.0,20.0,0.55,-8049.392610871048,3.867929545663325e-07
8.0,20.0,0.55,-8037.488112104631,3.867929545663325e-07
8.0,20.0,0.41,-8067.675472155178,3.867929545663325e-07
8.0,20.0,0.41,-8052.2078732415575,3.867929545663325e-07
8.0,20.0,0.41,-8040.618125998454,3.867929545663325e-07
8.0,20.0,0.41,-8031.931976850161,3.867929545663325e-07
8.0,20.0,0.41,-8025.419962307892,3.867929545663325e-07
8.0,20.0,0.41,-8020.535902925689,3.867929545663325e-07
8.0,20.0,0.468333,-8002.7540004145785,3.867929545663325e-07
8.0,20.0,0.468333,-8003.135327043348,3.867929545663325e-07
8.0,20.0,0.468333,-8003.4181140188,3.867929545663325e-07
8.0,20.0,0.468333,-8003.627138788068,3.867929545663325e-07
8.0,20.0,0.468333,-8003.780952984402,3.867929545663325e-07
8.0,20.0,0.468333,-8003.893446731057,3.867929545663325e-07
8.0,20.0,0.443333,-8010.02513340058,3.867929545663325e-07
8.0,20.0,0.443333,-8008.740607642882,3.867929545663325e-07
8.0,20.0,0.443333,-8007.773960515808,3.867929545663325e-07
8.0,20.0,0.443333,-8007.0453693014415,3.867929545663325e-07
8.0,20.0,0.443333,-8006.495066953489,3.867929545663325e-07
8.0,20.0,0.443333,-8006.078302908287,3.867929545663325e-07
8.0,20.0,0.298333,-8040.852228546736,3.867929545663325e-07
8.0,20.0,0.298333,-8032.821241866043,3.867929545663325e-07
8.0,20.0,0.298333,-8026.790471778085,3.867929545663325e-07
8.0,20.0,0.298333,-8022.257564263501,3.867929545663325e-07
8.0,20.0,0.298333,-8018.846384002782,3.867929545663325e-07
8.0,20.0,0.298333,-8016.275300650122,3.867929545663325e-07
8.0,20.0,0.58,-7946.168750411267,3.867929545663325e-07
8.0,20.0,0.58,-7959.828985024538,3.867929545663325e-07
8.0,20.0,0.58,-7970.06593818908,3.867929545663325e-07
8.0,20.0,0.58,-7977.739604654774,3.867929545663325e-07
8.0,20.0,0.58,-7983.493898460292,3.867929545663325e-07
8.0,20.0,0.58,-7987.810945437662,3.867929545663325e-07
8.0,20.0,0.7,-7962.011189135246,3.867929545663325e-07
8.0,20.0,0.7,-7970.892239229004,3.867929545663325e-07
8.0,20.0,0.7,-7977.560819875389,3.867929545663325e-07
8.0,20.0,0.7,-7982.572561231895,3.867929545663325e-07
8.0,20.0,0.7,-7986.343489376517,3.867929545663325e-07
8.0,20.0,0.7,-7989.18510323904,3.867929545663325e-07
8.0,20.0,0.446667,-8052.638374466563,3.867929545663325e-07
8.0,14.5,0.446667,-8040.653773386071,3.867929545663325e-07
8.0,14.5,0.446667,-8031.675003519944,3.867929545663325e-07
8.0,14.5,0.446667,-8024.946874266726,3.867929545663325e-07
8.0,20.0,0.446667,-8019.903943815477,3.867929545663325e-07
8.0,14.5,0.446667,-8016.1228427940805,3.867929545663325e-07
8.0,14.5,0.405,-8023.370180313543,3.867929545663325e-07
8.0,14.5,0.405,-8019.003110494263,3.867929545663325e-07
8.0,14.5,0.405,-8015.72445998894,3.867929545663325e-07
8.0,14.5,0.405,-8013.26085465877,3.867929545663325e-07
8.0,14.5,0.405,-8011.407607101408,3.867929545663325e-07
8.0,14.5,0.405,-8010.0114584088715,3.867929545663325e-07
8.0,14.5,0.548333,-7974.2704194767275,3.867929545663325e-07
8.0,14.5,0.548333,-7981.172690548745,3.867929545663325e-07
8.0,14.5,0.548333,-7986.345343743445,3.867929545663325e-07
8.0,14.5,0.548333,-7990.222883005307,3.867929545663325e-07
8.0,14.5,0.548333,-7993.130639752008,3.867929545663325e-07
8.0,14.5,0.548333,-7995.312203595367,3.867929545663325e-07
8.0,14.5,0.658333,-7970.329461273031,3.867929545663325e-07
8.0,14.5,0.658333,-7977.4690182486775,3.867929545663325e-07
8.0,14.5,0.658333,-7982.828775254474,3.867929545663325e-07
8.0,14.5,0.658333,-7986.85571705485,3.867929545663325e-07
8.0,14.5,0.658333,-7989.884521700786,3.867929545663325e-07
8.0,14.5,0.658333,-7992.165778725616,3.867929545663325e-07
8.0,14.5,0.956667,-7921.688934019968,3.867929545663325e-07
8.0,14.5,0.956667,-7939.016924925349,3.867929545663325e-07
8.0,14.5,0.956667,-7952.030821691114,3.867929545663325e-07
8.0,14.5,0.956667,-7961.814028851564,3.867929545663325e-07
8.0,14.5,0.956667,-7969.177741884077,3.867929545663325e-07
8.0,14.5,0.956667,-7974.729342470522,3.867929545663325e-07
8.0,14.5,1.348333,-7884.138657223067,3.867929545663325e-07
8.0,14.5,1.348333,-7908.355852969478,3.867929545663325e-07
8.0,14.5,1.348333,-7926.56001253664,3.867929545663325e-07
8.0,14.5,1.348333,-7940.260982755838,3.867929545663325e-07
8.0,14.5,1.348333,-7950.589259278278,3.867929545663325e-07
8.0,14.5,1.348333,-7958.3913023297855,3.867929545663325e-07
8.0,14.5,1.778333,-7860.238949519874,3.867929545663325e-07
8.0,14.5,1.778333,-7887.82966070676,3.867929545663325e-07
8.0,14.5,1.778333,-7908.592679370692,3.867929545663325e-07
8.0,14.5,1.778333,-7924.242096243706,3.867929545663325e-07
8.0,14.5,1.778333,-7936.061338588999,3.867929545663325e-07
8.0,14.5,1.778333,-7945.011378618616,3.867929545663325e-07
8.0,14.5,2.206667,-7848.152979037328,3.867929545663325e-07
8.0,14.5,2.206667,-7876.351952432198,3.867929545663325e-07
8.0,14.5,2.206667,-7897.600633820874,3.867929545663325e-07
8.0,14.5,2.206667,-7913.6435088451235,3.867929545663325e-07
8.0,14.5,2.206667,-7925.786768245908,3.867929545663325e-07
8.0,14.5,2.206667,-7935.00843368087,3.867929545663325e-07
8.0,20.0,2.298333,-7888.657624588979,3.867929545663325e-07
8.0,20.0,2.298333,-7906.637257701093,3.867929545663325e-07
8.0,20.0,2.298333,-7920.234087140292,3.867929545663325e-07
8.0,20.0,2.298333,-7930.547494722772,3.867929545663325e-07
8.0,20.0,2.298333,-7938.400656362756,3.867929545663325e-07
8.0,20.0,2.298333,-7944.409941341486,3.867929545663325e-07
8.0,20.0,2.54,-7806.134037112693,3.867929545663325e-07
8.0,20.0,2.54,-7843.44318872031,3.867929545663325e-07
8.0,20.0,2.54,-7871.529905445853,3.867929545663325e-07
8.0,20.0,2.54,-7892.70934586061,3.867929545663325e-07
8.0,20.0,2.54,-7908.714989208823,3.867929545663325e-07
8.0,20.0,2.54,-7920.8447880107515,3.867929545663325e-07
8.0,20.0,3.538333,-7671.222664567063,3.867929545663325e-07
8.0,20.0,3.538333,-7736.137821370743,3.867929545663325e-07
8.0,20.0,3.538333,-7784.973353381706,3.867929545663325e-07
8.0,20.0,3.538333,-7821.766286772931,3.867929545663325e-07
8.0,20.0,3.538333,-7849.539345912905,3.867929545663325e-07
8.0,20.0,3.538333,-7870.55580666498,3.867929545663325e-07
8.0,20.0,3.896667,-7750.671186895592,3.867929545663325e-07
8.0,20.0,3.896667,-7794.148097425032,3.867929545663325e-07
8.0,20.0,3.896667,-7826.949499169034,3.867929545663325e-07
8.0,20.0,3.896667,-7851.754341823433,3.867929545663325e-07
8.0,20.0,3.896667,-7870.568507364003,3.867929545663325e-07
8.0,20.0,3.896667,-7884.8939246907585,3.867929545663325e-07
8.0,20.0,4.2,-7778.557516288132,3.867929545663325e-07
8.0,20.0,4.2,-7814.072637595171,3.867929545663325e-07
8.0,20.0,4.2,-7840.923570190848,3.867929545663325e-07
8.0,20.0,4.2,-7861.283753692571,3.867929545663325e-07
8.0,20.0,4.2,-7876.78057665126,3.867929545663325e-07
8.0,20.0,4.2,-7888.632576912611,3.867929545663325e-07
8.0,20.0,4.746667,-7780.136597835179,3.867929545663325e-07
8.0,20.0,4.746667,-7812.967014766769,3.867929545663325e-07
8.0,20.0,4.746667,-7837.835523411365,3.867929545663325e-07
8.0,20.0,4.746667,-7856.738733978125,3.867929545663325e-07
8.0,20.0,4.746667,-7871.17164096164,3.867929545663325e-07
8.0,20.0,4.746667,-7882.253658588014,3.867929545663325e-07
8.0,20.0,5.071667,-7726.136711811506,3.867929545663325e-07
8.0,20.0,5.071667,-7771.413595055132,3.867929545663325e-07
8.0,20.0,5.071667,-7805.614058630946,3.867929545663325e-07
8.0,20.0,5.071667,-7831.517095007747,3.867929545663325e-07
8.0,20.0,5.071667,-7851.203501579478,3.867929545663325e-07
8.0,20.0,5.071667,-7866.231308689705,3.867929545663325e-07
8.0,20.0,5.351667,-7875.947617806665,3.867929545663325e-07
8.0,20.0,5.351667,-7883.707910483177,3.867929545663325e-07
8.0,20.0,5.351667,-7889.81509649052,3.867929545663325e-07
8.0,20.0,5.351667,-7894.680507596854,3.867929545663325e-07
8.0,20.0,5.351667,-7898.612179318753,3.867929545663325e-07
8.0,20.0,5.351667,-7901.840804426558,3.867929545663325e-07
8.0,20.0,5.573333,-7757.623018879114,3.867929545663325e-07
8.0,20.0,5.573333,-7794.739953017597,3.867929545663325e-07
8.0,20.0,5.573333,-7822.830891343672,3.867929545663325e-07
8.0,20.0,5.573333,-7844.159639066605,3.867929545663325e-07
8.0,20.0,5.573333,-7860.421252433936,3.867929545663325e-07
8.0,20.0,5.573333,-7872.884942073979,3.867929545663325e-07
8.0,20.0,5.798333,-8147.395265325562,3.867929545663325e-07
8.0,20.0,5.798333,-8088.516457128732,3.867929545663325e-07
8.0,20.0,5.798333,-8044.705404305301,3.867929545663325e-07
8.0,20.0,5.798333,-8012.172463814118,3.867929545663325e-07
8.0,20.0,5.798333,-7988.08023072567,3.867929545663325e-07
8.0,20.0,5.798333,-7970.304277801077,3.867929545663325e-07
8.0,20.0,6.156667,-7875.750136458337,3.867929545663325e-07
8.0,20.0,6.156667,-7884.20292621241,3.867929545663325e-07
8.0,20.0,6.156667,-7890.8160744113065,3.867929545663325e-07
8.0,20.0,6.156667,-7896.047959420021,3.867929545663325e-07
8.0,20.0,6.156667,-7900.241839955559,3.867929545663325e-07
8.0,20.0,6.156667,-7903.654779378228,3.867929545663325e-07
8.0,20.0,6.345,-7860.901860795054,3.867929545663325e-07
8.0,20.0,6.345,-7873.399152636113,3.867929545663325e-07
8.0,20.0,6.345,-7883.035210674633,3.867929545663325e-07
8.0,20.0,6.345,-7890.525174279336,3.867929545663325e-07
8.0,20.0,6.345,-7896.40454825254,3.867929545663325e-07
8.0,20.0,6.345,-7901.0743371824265,3.867929545663325e-07
8.0,20.0,6.396667,-7892.331190599688,3.867929545663325e-07
8.0,20.0,6.396667,-7898.182779240237,3.867929545663325e-07
8.0,20.0,6.396667,-7902.825697055723,3.867929545663325e-07
8.0,20.0,6.396667,-7906.560096110986,3.867929545663325e-07
8.0,20.0,6.396667,-7909.610760557367,3.867929545663325e-07
8.0,20.0,6.396667,-7912.146042944668,3.867929545663325e-07
8.0,20.0,6.075,-7992.136917697793,3.867929545663325e-07
8.0,20.0,6.075,-7976.708597732661,3.867929545663325e-07
8.0,20.0,6.075,-7965.368918539416,3.867929545663325e-07
8.0,20.0,6.075,-7957.087701409404,3.867929545663325e-07
8.0,20.0,6.075,-7951.093650000803,3.867929545663325e-07
8.0,20.0,6.075,-7946.809302902321,3.867929545663325e-07
8.0,20.0,6.006667,-7960.339226417381,3.867929545663325e-07
8.0,20.0,6.006667,-7954.615210109773,3.867929545663325e-07
8.0,20.0,6.006667,-7950.518760873984,3.867929545663325e-07
8.0,20.0,6.006667,-7947.638381329335,3.867929545663325e-07
8.0,20.0,6.006667,-7945.666002054737,3.867929545663325e-07
8.0,20.0,6.006667,-7944.370993753317,3.867929545663325e-07
8.0,20.0,5.641667,-8031.912366933238,3.867929545663325e-07
8.0,20.0,5.641667,-8011.890284733157,3.867929545663325e-07
8.0,20.0,5.641667,-7997.040629246958,3.867929545663325e-07
8.0,20.0,5.641667,-7986.061868970766,3.867929545663325e-07
8.0,20.0,5.641667,-7977.979521843473,3.867929545663325e-07
8.0,20.0,5.641667,-7972.063980304909,3.867929545663325e-07
8.0,20.0,5.471667,-8008.9097557687155,3.867929545663325e-07
8.0,20.0,5.471667,-7996.6941609764635,3.867929545663325e-07
8.0,14.5,5.471667,-7987.663175028013,3.867929545663325e-07
0.0,14.5,5.471667,-7390.309701925535,3.867929545663325e-07
5.955812591413269,14.5,5.471667,-6709.947202945528,3.867929545663325e-07
6.476886408076666,14.5,5.471667,-6606.76916679827,3.867929545663325e-07
6.604317109150327,14.5,5.068333,-6690.415593120461,3.867929545663325e-07
6.663827855757574,14.5,5.068333,-6678.4928802179475,3.867929545663325e-07
6.673770153746455,14.5,5.068333,-6676.060787865917,3.867929545663325e-07
6.675122608756704,14.5,5.068333,-6675.269936819106,3.867929545663325e-07
6.674985591193263,14.5,5.068333,-6674.760347085237,3.867929545663325e-07
6.674588172431777,14.5,5.068333,-6674.296688480258,3.867929545663325e-07
6.74208150772007,14.5,4.361667,-6855.962936383235,3.867929545663325e-07
6.823010094811162,14.5,4.361667,-6844.73612629124,3.867929545663325e-07
6.839963906355639,14.5,4.361667,-6845.675765629173,3.867929545663325e-07
6.845766357373828,14.5,4.361667,-6848.665110786296,3.867929545663325e-07
6.849578504586271,14.5,4.361667,-6851.950945835288,3.867929545663325e-07
6.852988065130944,14.5,4.361667,-6855.230704668761,3.867929545663325e-07
6.882239017369784,14.5,4.091667,-6928.036489133973,3.867929545663325e-07
6.9165423315306045,14.5,4.091667,-6927.07928146079,3.867929545663325e-07
6.926322790008863,14.5,4.091667,-6930.708560335792,3.867929545663325e-07
6.931784574065273,14.5,4.091667,-6935.056235311759,3.867929545663325e-07
6.936425030683608,14.5,4.091667,-6939.454385384924,3.867929545663325e-07
6.9408502631001285,14.5,4.091667,-6943.7888730197255,3.867929545663325e-07
7.01598956992616,14.5,3.355,-7137.8978032208415,3.867929545663325e-07
7.105056172732839,14.5,3.355,-7130.842388307577,3.867929545663325e-07
7.127351175156765,14.5,3.355,-7136.390024683216,3.867929545663325e-07
7.137942223187166,14.5,3.355,-7143.995880209054,3.867929545663325e-07
7.14638068422438,14.5,3.355,-7151.833737559401,3.867929545663325e-07
7.154322941683336,14.5,3.355,-7159.589608366535,3.867929545663325e-07
7.2144560243299,14.5,2.81,-7307.670426131982,3.867929545663325e-07
7.284802325898773,14.5,2.81,-7306.847579524249,3.867929545663325e-07
7.305666729470795,14.5,2.81,-7315.270498360984,3.867929545663325e-07
7.317795350517372,14.5,2.81,-7325.13847252061,3.867929545663325e-07
