HP dynamic modelling [kW],T_in [C°],T_setpoint [C°],T_out [C°],P net=(P_irr+Q_cond-Q_inf) [W],Efficiency [K/J]
3.4861129769169565,17.955294847356726,18.5,13.53,-2028.3801479114159,5.415101363928656e-07
3.4365097719183724,17.963045348137754,18.5,13.53,-2031.3696764209433,5.415101363928656e-07
3.3886961472314625,17.970516226995084,18.5,13.53,-2034.24981929109,5.415101363928656e-07
3.342607486476618,17.97771758023803,18.5,13.53,-2037.024526160152,5.415101363928656e-07
3.2981815063796605,17.984659139628178,18.5,13.53,-2039.697604056721,5.415101363928656e-07
3.255358172530487,17.99135028554211,18.5,13.53,-2042.2727225488904,5.415101363928656e-07
3.2172388277935626,17.997306433157256,18.5,13.28,-2230.247949061992,5.415101363928656e-07
3.2088064020372715,17.998623999681676,18.5,13.28,-2230.722645598784,5.415101363928656e-07
3.2236174246275824,17.99630977740194,18.5,13.28,-2229.7770341247715,5.415101363928656e-07
3.2036244863488266,17.999433674007996,18.5,13.28,-2230.9581462634683,5.415101363928656e-07
0.0,18.001737003884706,18.5,13.28,-2231.8183482772547,5.415101363928656e-07
3.2089415794074743,17.998602878217582,18.5,13.28,-2230.552088888283,5.415101363928656e-07
3.2274125833324434,17.995716783854306,18.5,12.26,-2440.808600014965,5.415101363928656e-07
3.22365868142806,17.996303331026866,18.5,12.26,-2441.0019195782725,5.415101363928656e-07
3.2199821151418977,17.99687779450908,18.5,12.26,-2441.1905121709324,5.415101363928656e-07
3.216437069177164,17.997431707941068,18.5,12.26,-2441.37106685999,5.415101363928656e-07
3.2128066103403174,17.997998967134325,18.5,12.26,-2441.5568395081955,5.415101363928656e-07
0.0,18.000045772057767,18.5,12.26,-2442.321225150475,5.415101363928656e-07
0.0,18.000621102898677,18.5,10.595,-2745.649671992461,5.415101363928656e-07
3.213713787626375,17.99785722068338,18.5,10.595,-2744.5400483200992,5.415101363928656e-07
3.226971293021461,17.995785735465397,18.5,10.595,-2743.7012112291673,5.415101363928656e-07
3.2332664576305663,17.994802115995224,18.5,10.595,-2743.287822636059,5.415101363928656e-07
3.2165933892888234,17.99740728292362,18.5,10.595,-2744.277925887647,5.415101363928656e-07
3.2232306709734075,17.996370207660405,18.5,10.595,-2743.843626921413,5.415101363928656e-07
3.23205182040565,17.994991903061617,18.5,9.775,-2885.779338506265,5.415101363928656e-07
3.2202687248687654,17.996833011739255,18.5,9.775,-2886.4742525635916,5.415101363928656e-07
3.2089102203212407,17.998607778074806,18.5,9.775,-2887.1432145848376,5.415101363928656e-07
3.2195494969289484,17.996945391104852,18.5,9.775,-2886.4679897349,5.415101363928656e-07
3.229803773429694,17.99534316040161,18.5,9.775,-2885.8162986164557,5.415101363928656e-07
3.2180984302050093,17.997172120280467,18.5,9.775,-2886.5064634390046,5.415101363928656e-07
3.2068002702531433,17.998937457772946,18.5,9.781667,-2886.313576837905,5.415101363928656e-07
3.2182797220549904,17.997143793428908,18.5,9.781667,-2885.5869785292743,5.415101363928656e-07
3.2293438368993295,17.99541502548448,18.5,9.781667,-2884.8857682749567,5.415101363928656e-07
3.2176224802580693,17.997246487459677,18.5,9.781667,-2885.576885313252,5.415101363928656e-07
3.206323484606469,17.99901195553024,18.5,9.781667,-2886.242186623664,5.415101363928656e-07
3.2108559156551566,17.998303763178882,18.5,9.781667,-2885.940095982327,5.415101363928656e-07
3.217304298298086,17.997296203390924,18.5,8.831667,-3007.8030685539434,5.415101363928656e-07
3.21017520991129,17.99841012345136,18.5,8.831667,-3008.2177534249886,5.415101363928656e-07
3.2097571981624697,17.998475437787114,18.5,8.831667,-3008.2223492845023,5.415101363928656e-07
3.209353566553659,17.99853850522599,18.5,8.831667,-3008.2260668605604,5.415101363928656e-07
0.0,18.00108161326657,18.5,8.831667,-3009.1996690208853,5.415101363928656e-07
3.202797644924067,17.999562867980615,18.5,8.831667,-3008.5847798807,5.415101363928656e-07
3.2234335993619654,17.996338500099693,18.5,7.993333,-3115.2115769792417,5.415101363928656e-07
3.219750817192994,17.996913934813595,18.5,7.993333,-3115.4193755331103,5.415101363928656e-07
3.216200420367386,17.997468684317596,18.5,7.993333,-3115.6190826833863,5.415101363928656e-07
3.212777628863296,17.99800349549011,18.5,7.993333,-3115.8109906060854,5.415101363928656e-07
3.209477835251164,17.998519088242006,18.5,7.993333,-3115.9953809276194,5.415101363928656e-07
3.2062965984621314,17.999016156490292,18.5,7.993333,-3116.172525105702,5.415101363928656e-07
3.2048903523470926,17.999235882445767,18.5,7.235,-3213.852340597221,5.415101363928656e-07
3.205195065198632,17.999188271062714,18.5,7.235,-3213.8198131678255,5.415101363928656e-07
3.205488302735876,17.99914245269752,18.5,7.235,-3213.7879876199377,5.415101363928656e-07
3.205770479313969,17.999098362607192,18.5,7.235,-3213.7568386263274,5.415101363928656e-07
3.206041994326984,17.99905593838641,18.5,7.235,-3213.7263417742497,5.415101363928656e-07
3.206303232747951,17.999015119883133,18.5,7.235,-3213.69647353244,5.415101363928656e-07
3.206926857869894,17.99891767845783,18.5,7.065,-3235.5265282819873,5.415101363928656e-07
3.2078997979840325,17.998765656564995,15.0,7.065,-3235.4539216773956,5.415101363928656e-07
0.0,17.9899402890982,15.0,7.065,-3231.989394954154,5.415101363928656e-07
0.0,17.972457292930724,15.0,7.065,-3225.1391327816877,5.415101363928656e-07
0.0,17.95501135216734,15.0,7.065,-3218.3034394754027,5.415101363928656e-07
0.0,17.937602388000087,15.0,7.065,-3211.4822840496868,5.415101363928656e-07
0.0,17.9200545101563,15.0,6.56,-3269.609488330132,5.415101363928656e-07
0.0,17.902368006067498,15.0,6.56,-3262.6821736287056,5.415101363928656e-07
0.0,17.88471897418636,15.0,6.56,-3255.7695916051143,5.415101363928656e-07
0.0,17.867107334818805,15.0,6.56,-3248.8717109253403,5.415101363928656e-07
0.0,17.84953300844026,15.0,6.56,-3241.988500322017,5.415101363928656e-07
0.0,17.83199591569528,15.0,6.56,-3235.1199285942716,5.415101363928656e-07
0.0,17.814197155761956,15.0,5.701667,-3338.632041099547,5.415101363928656e-07
0.0,17.796137271538875,15.0,5.701667,-3331.562956492382,5.415101363928656e-07
0.0,17.778115626405494,15.0,5.701667,-3324.508905971486,5.415101363928656e-07
0.0,17.760132139037317,15.0,5.701667,-3317.4698575618004,5.415101363928656e-07
0.0,17.74218672828282,15.0,5.701667,-3310.4457793562774,5.415101363928656e-07
0.0,17.724279313163063,15.0,5.701667,-3303.436639515724,5.415101363928656e-07
0.0,17.706217174151035,15.0,5.148333,-3367.5911359220754,5.415101363928656e-07
0.0,17.688000631537555,15.0,5.148333,-3360.463700627024,5.415101363928656e-07
0.0,17.669822643652733,15.0,5.148333,-3353.351423447764,5.415101363928656e-07
0.0,17.651683128501155,15.0,5.148333,-3346.254272145448,5.415101363928656e-07
0.0,17.633582004261793,15.0,5.148333,-3339.1722145497947,5.415101363928656e-07
0.0,17.61551918928765,15.0,5.148333,-3332.1052185589456,5.415101363928656e-07
0.0,17.59735290296137,15.0,4.688333,-3377.38807903451,5.415101363928656e-07
0.0,17.579083358260256,15.0,4.688333,-3370.2424225122986,5.415101363928656e-07
0.0,17.560852466852783,15.0,4.688333,-3363.111962800596,5.415101363928656e-07
0.0,17.542660146534228,15.0,4.688333,-3355.9966675782593,5.415101363928656e-07
0.0,17.5245063152747,15.0,4.688333,-3348.8965045928885,5.415101363928656e-07
0.0,17.50639089121877,15.0,4.688333,-3341.8114416606786,5.415101363928656e-07
0.0,17.488337100937372,15.0,4.546667,-3326.1328317006532,5.415101363928656e-07
0.0,17.47034481192751,15.0,4.546667,-3319.0967071082505,5.415101363928656e-07
0.0,17.45239058371579,15.0,4.546667,-3312.0755463579135,5.415101363928656e-07
0.0,17.43447433535769,15.0,4.546667,-3305.0693176239884,5.415101363928656e-07
0.0,17.41659598608084,15.0,4.546667,-3298.0779891485013,5.415101363928656e-07
0.0,17.398755455284665,15.0,4.546667,-3291.101529241032,5.415101363928656e-07
0.0,17.381259558110955,18.5,4.615,-3170.791820813087,5.415101363928656e-07
7.146021745930375,17.38343410219838,18.5,4.615,-3171.6425937316326,5.415101363928656e-07
7.010784953419034,17.404564851028276,18.5,4.615,-3179.906638543253,5.415101363928656e-07
6.88043108394013,17.424932643134355,18.5,4.615,-3187.872217616968,5.415101363928656e-07
6.754783829654389,17.4445650266165,18.5,4.615,-3195.550107666146,5.415101363928656e-07
6.633673248674768,17.463488554894568,18.5,4.615,-3202.9506962890528,5.415101363928656e-07
6.501872745858373,17.48408238345963,18.5,4.688333,-2325.664970710237,5.415101363928656e-07
6.359768287246016,17.50628620511781,18.5,4.688333,-2334.347900109464,5.415101363928656e-07
6.222794692144408,17.527688329352436,18.5,4.688333,-2342.7172085841726,5.415101363928656e-07
6.090766700321365,17.548317703074787,18.5,4.688333,-2350.7842200575,5.415101363928656e-07
5.963505740741221,17.568202228009184,18.5,4.688333,-2358.5598495793665,5.415101363928656e-07
5.840839690037774,17.587368798431598,18.5,4.688333,-2366.0546180896736,5.415101363928656e-07
5.717160031680169,17.606693745049974,18.5,5.083333,-2053.7132860516836,5.415101363928656e-07
5.5925033308953065,17.62617135454761,18.5,5.083333,-2061.327784394186,5.415101363928656e-07
5.472347440677368,17.64494571239416,18.5,5.083333,-2068.6671734939346,5.415101363928656e-07
5.356529850136076,17.663042210916238,18.5,5.083333,-2075.74138673387,5.415101363928656e-07
5.244893916166484,17.680485325598987,18.5,5.083333,-2082.559998831992,5.415101363928656e-07
5.13728865158073,17.69729864819051,18.5,5.083333,-2089.132238791685,5.415101363928656e-07
5.00019544896345,17.71871946109946,18.5,5.94,-135.9508123372193,5.415101363928656e-07
4.834678944272014,17.744581414957498,18.5,5.94,-146.05779605422902,5.415101363928656e-07
4.675138404551831,17.769509624288776,18.5,5.94,-155.79950274767708,5.415101363928656e-07
4.521358055476003,17.793537803831875,18.5,5.94,-165.18912149685332,5.415101363928656e-07
4.373129913687444,17.816698450986337,18.5,5.94,-174.23936516258186,5.415101363928656e-07
4.230253505490078,17.839022889767175,18.5,5.94,-182.9624875820585,5.415101363928656e-07
4.06948096108622,17.864143599830278,18.5,7.388333,1162.2938003536735,5.415101363928656e-07
3.8914583332749317,17.891959635425792,18.5,7.388333,1151.4296449507735,5.415101363928656e-07
3.7198629824235923,17.918771408996314,18.5,7.388333,1140.9583525109585,5.415101363928656e-07
3.554462838678637,17.944615181456463,18.5,7.388333,1130.865737900427,5.415101363928656e-07
3.3950342115392687,17.96952590444699,18.5,7.388333,1121.1381281684062,5.415101363928656e-07
3.253812801249001,17.991591749804844,18.5,7.388333,1112.5231890983364,5.415101363928656e-07
0.0,18.0015217391684,18.5,8.208333,33.43678450282545,5.415101363928656e-07
0.0,18.00170266037976,18.5,8.208333,33.38422197973915,5.415101363928656e-07
0.0,18.001883297261394,18.5,8.208333,33.331770833544965,5.415101363928656e-07
0.0,18.002063650415778,18.5,8.208333,33.27943082737005,5.415101363928656e-07
0.0,18.002243720444103,18.5,8.208333,33.22720172484895,5.415101363928656e-07
0.0,18.00242350794629,18.5,8.208333,33.17508329011571,5.415101363928656e-07
0.0,18.00324613033595,18.5,10.115,-1064.3060636406408,5.415101363928656e-07
0.0,18.004699761062263,18.5,10.115,-1064.8479570016116,5.415101363928656e-07
0.0,18.003571880395434,18.5,10.115,-1064.380279785395,5.415101363928656e-07
0.0,18.002382247114646,18.5,10.115,-1063.88845149547,5.415101363928656e-07
0.0,18.00377006585606,18.5,10.115,-1064.404606897115,5.415101363928656e-07
0.0,18.0052156444668,18.5,10.115,-1064.9433525606205,5.415101363928656e-07
0.0,18.005304257243054,18.5,11.49333,-1475.067629480018,5.415101363928656e-07
0.0,18.004057900825686,18.5,11.49333,-1474.547550134264,5.415101363928656e-07
0.0,18.002831576729953,18.5,11.49333,-1474.0353115278942,5.415101363928656e-07
0.0,18.00154342761376,18.5,11.49333,-1473.4988950671514,5.415101363928656e-07
0.0,18.0005570074538,18.5,11.49333,-1473.0804843429105,5.415101363928656e-07
0.0,18.000268498755297,18.5,11.49333,-1472.9350190114849,5.415101363928656e-07
0.0,18.00000798451983,18.5,12.16167,-1740.1985135329755,5.415101363928656e-07
3.2018742604973798,17.999707146797284,18.5,12.16167,-1740.045276571958,5.415101363928656e-07
3.2021569895784525,17.999662970378367,18.5,12.16167,-1739.9924144983354,5.415101363928656e-07
3.2024326440249755,17.999619899371098,18.5,12.16167,-1739.939986120514,5.415101363928656e-07
3.20270137031589,17.999577910888142,18.5,12.16167,-1739.8879824829442,5.415101363928656e-07
3.202963311898225,17.999536982515902,18.5,12.16167,-1739.8363948154458,5.415101363928656e-07
3.202093328421097,17.999672917434204,18.5,12.22333,-1674.3908101492489,5.415101363928656e-07
3.202168242502035,17.999661212109057,18.5,12.22333,-1674.3503836103578,5.415101363928656e-07
3.2022403743398176,17.999649941509404,18.5,12.22333,-1674.3101283455474,5.415101363928656e-07
3.2002093449294535,17.999967289854773,18.5,12.22333,-1674.3983866331141,5.415101363928656e-07
0.0,18.00002649121365,18.5,12.22333,-1674.3856913968937,5.415101363928656e-07
3.202157292028687,17.999662923120518,18.5,12.22333,-1674.2076662529494,5.415101363928656e-07
3.209356639200269,17.998538025124958,18.5,11.70333,-2186.79302565946,5.415101363928656e-07
3.2204253947204964,17.996808532074922,18.5,11.70333,-2186.0831122253535,5.415101363928656e-07
3.2313457038315847,17.995102233776315,18.5,11.70333,-2185.3822784433287,5.415101363928656e-07
3.2188266810813277,17.997058331081043,18.5,11.70333,-2186.1137265131083,5.415101363928656e-07
3.2087545770972157,17.99863209732856,18.5,11.70333,-2186.695650155314,5.415101363928656e-07
3.222095197214367,17.996547625435255,18.5,11.70333,-2185.846920676169,5.415101363928656e-07
3.220012333738714,17.996873072853326,18.5,11.79167,-2394.7457712178652,5.415101363928656e-07
3.2214986788340867,17.996640831432174,18.5,11.79167,-2394.6210218987258,5.415101363928656e-07
3.2163546357117188,17.997444588170044,18.5,11.79167,-2394.901429111201,5.415101363928656e-07
3.2115749588077964,17.998191412686282,18.5,11.79167,-2395.1595720718806,5.415101363928656e-07
3.2300241563263854,17.995308725574002,18.5,11.79167,-2393.9982997373872,5.415101363928656e-07
3.2246334498498075,17.996151023460968,18.5,11.79167,-2394.2937886931845,5.415101363928656e-07
3.224029783603692,17.996245346311923,18.5,10.98333,-2679.132712258521,5.415101363928656e-07
3.228292898254131,17.995579234647792,18.5,10.98333,-2678.8418602324937,5.415101363928656e-07
3.2095961255200565,17.99850060538749,18.5,10.98333,-2679.95398875193,5.415101363928656e-07
3.2068229269757014,17.998933917660047,18.5,10.98333,-2680.0930908889313,5.415101363928656e-07
3.2269770075854467,17.995784842564774,18.5,10.98333,-2678.831208090842,5.415101363928656e-07
3.231152830311567,17.995132370263818,18.5,10.98333,-2678.5456961963446,5.415101363928656e-07
3.2144583475699395,17.997740883192197,18.5,10.40333,-2803.535442900832,5.415101363928656e-07
3.223116985174329,17.99638797106651,18.5,10.40333,-2802.978555496858,5.415101363928656e-07
3.2314620448380538,17.995084055494054,18.5,10.40333,-2802.4408362770105,5.415101363928656e-07
3.2168631999597666,17.997365125006286,18.5,10.40333,-2803.3051236737856,5.415101363928656e-07
3.22545180522161,17.996023155434123,18.5,10.40333,-2802.7525200892956,5.415101363928656e-07
3.233729361309179,17.99472978729544,18.5,10.40333,-2802.2189301194626,5.415101363928656e-07
3.2203780302128964,17.996815932779235,18.5,9.795,-2881.3100349283186,5.415101363928656e-07
3.2088400826894485,17.998618737079774,18.5,9.795,-2881.9899610287885,5.415101363928656e-07
3.2200700180510924,17.996864059679517,18.5,9.795,-2881.278635967546,5.415101363928656e-07
3.230893626490888,17.9951728708608,18.5,9.795,-2880.59214822673,5.415101363928656e-07
3.218973435715998,17.997035400669375,18.5,9.795,-2881.2954412122226,5.415101363928656e-07
3.207482786000219,17.998830814687466,18.5,9.795,-2881.9724795915367,5.415101363928656e-07
3.219886137973072,17.996892790941708,18.5,9.258333,-2950.268177153121,5.415101363928656e-07
3.23301611167376,17.994841232550975,18.5,9.258333,-2949.4431255148656,5.415101363928656e-07
3.223366541909218,17.996348977826685,18.5,9.258333,-2950.010040270223,5.415101363928656e-07
3.214064609903153,17.997802404702632,18.5,9.258333,-2950.5557066304486,5.415101363928656e-07
3.2050977635148685,17.999203474450802,18.5,9.258333,-2951.080891837763,5.415101363928656e-07
3.2120701197578456,17.998114043787837,18.5,9.258333,-2950.6320986740093,5.415101363928656e-07
3.219782734050364,17.99690894780463,18.5,8.805,-3008.4902107313856,5.415101363928656e-07
3.212592696585671,17.99803239115849,18.5,8.805,-3008.908826635923,5.415101363928656e-07
3.20566155984352,17.99911538127445,18.5,8.805,-3009.3116180768648,5.415101363928656e-07
3.2205006278189785,17.996796776903285,18.5,8.805,-3008.384131642433,5.415101363928656e-07
3.2348032050573696,17.994561999209786,18.5,8.805,-3007.48943856756,5.415101363928656e-07
3.227068010560811,17.995770623349873,18.5,8.805,-3007.9413796141457,5.415101363928656e-07
3.2204216839480524,17.996809111883117,18.5,8.435,-3055.952453684256,5.415101363928656e-07
3.2148249377148206,17.99768360348206,18.5,8.435,-3056.2753455092643,5.415101363928656e-07
3.2094296198433314,17.99852662189948,18.5,8.435,-3056.5859257796906,5.415101363928656e-07
3.204228457375598,17.999339303535063,18.5,8.435,-3056.8846390508093,5.415101363928656e-07
3.220788249810539,17.996751835967103,18.5,8.435,-3055.8536408230398,5.415101363928656e-07
3.236749477965759,17.99425789406785,18.5,8.435,-3054.8592301083354,5.415101363928656e-07
3.23085923886365,17.995178243927555,18.5,8.298333,-3072.7915781883366,5.415101363928656e-07
3.2254803302985238,17.996018698390856,18.5,8.298333,-3073.101772049281,5.415101363928656e-07
3.2202950056266904,17.99682890537083,15.0,8.298333,-3073.400133823656,5.415101363928656e-07
0.0,17.988913633700086,15.0,8.298333,-3070.286183529198,5.415101363928656e-07
0.0,17.97230536474692,15.0,8.298333,-3063.772662225498,5.415101363928656e-07
0.0,17.955732329651287,15.0,8.298333,-3057.272993756089,5.415101363928656e-07
0.0,17.938774362549555,15.0,7.091667,-3205.9425394637215,5.415101363928656e-07
0.0,17.92143226297263,15.0,7.091667,-3199.1475741373097,5.415101363928656e-07
0.0,17.90412691968031,15.0,7.091667,-3192.367060071868,5.415101363928656e-07
0.0,17.88685825450079,15.0,7.091667,-3185.6009665319066,5.415101363928656e-07
0.0,17.869626189428544,15.0,7.091667,-3178.8492628473105,5.415101363928656e-07
0.0,17.85243064662393,15.0,7.091667,-3172.1119184131903,5.415101363928656e-07
0.0,17.83474759493441,15.0,5.586667,-3358.9046420594314,5.415101363928656e-07
0.0,17.81657804731929,15.0,5.586667,-3351.793173627439,5.415101363928656e-07
0.0,17.798446968062464,15.0,5.586667,-3344.696829408749,5.415101363928656e-07
